MID,CATEGORY,SUB,MESSAGE,SEND_LOC
56365,안내,개인방역수칙,"[곡성군청]언제 어디서 감염될지 모르는 위험한 상황입니다. 이번 주말 마스크 착용, 사람간 밀접접촉 금지, 외출과 모임 자제 등 방역수칙을 철저히 지켜주십시오 ",전라남도 곡성군
56366,안내,발생현황,"[진도군청] 종교시설에서 코로나19 집단감염이 지속적으로 발생하고 있습니다. 모든 종교는 비대면, 온라인 예배를 강력히 권고합니다. 방역수칙 준수 바랍니다. ",전라남도 진도군
56367,안내,발생현황,"[진주시청] 인근지역 코로나19 확진자 추가발생, 주말동안 타지역 방문 및 모임·외출자제, 마스크 쓰기 등 방역수칙을 꼭 지켜 주세요 ",경상남도 진주시
56368,안내,발생현황,"[강진군청]광주 등 전국적으로 코로나19 계속 발생중 입니다.타지역 방문과 외출,모임을 자제하고,실내.외 항상 마스크 착용,사람간 접촉을 최소화하기 바랍니다 ",전라남도 강진군
56372,안내,개인방역수칙,"[함평군청] 코로나19 예방을 위해 벌초등 외부인 마을 방문자 접촉을 자제하여 주시고, 외출시 마스크착용 필수, 식사자리 대화 자제바랍니다. ",전라남도 함평군
56373,안내,개인방역수칙,[봉화군청]코로나19 당부▶벌초는 대행서비스▶고향방문 및 역귀성 자제▶타지역 가족과 영상통화▶방문판매 설명회 참석 자제▶비대면 종교예배 등 방역수칙을 준수합시다 ,경상북도 봉화군
56375,안내,개인방역수칙,[남해군청] 코로나19 예방수칙 ▶벌초는 대행서비스 이용 ▶고향 및 친지방문 자제 ▶만남은 영상통화 ▶불필요한 외출자제 ▶마스크 착용 등 방역수칙 준수바랍니다. ,경상남도 남해군
56376,안내,개인방역수칙,[무주군청] 코로나19▲고위험시설 및 중위험시설 등 이용시 출입명부 작성 의무화(전자출입명부 포함)▲명부 작성시 성명 대신 지역명으로 작성▲마스크 착용 바랍니다. ,전라북도 무주군
56378,안내,발생현황,"[진안군청]코로나19 확산 심각▲불요불급한 외출,행사,만남 자제▲종교활동 비대면 온라인으로, 식사제공·소모임 금지▲추석 벌초대행 권고, 고향방문 자제요청드립니다. ",전라북도 진안군
56379,안내,개인방역수칙,[진도군청] 나와 내 가족이 코로나로부터 안전하게 추석 명절을 보낼 수 있도록 벌초대행 서비스 이용과 고향 및 친지방문 자제 등 방역수칙을 준수하시기 바랍니다. ,전라남도 진도군
56380,안내,발생현황,"[김해시청] 코로나19 확산이 심각합니다. 벌초대행, 불가피한 경우 친척간 단체식사금지와 고령층 어르신 건강과 안전을 위해 고향방문 자제를 간곡히 부탁드립니다. ",경상남도 김해시
56381,안내,개인방역수칙,[해남군청] ▶올해는 벌초 대행서비스 활용 ▶주말 타지역 방문과 외출·모임 자제 ▶10.1.부터 마스크 의무착용 ▶올바른 마스크 착용으로 나와 내고향을 지킵시다. ,전라남도 해남군
56383,안내,개인방역수칙,"[영암군청] 벌초는 가급적 대행서비스를 이용하시고 이동 최소화, 만남과 모임자제, 마스크 착용 준수 등 방역 수칙을 준수하여 주시기 바랍니다. ",전라남도 영암군
56384,안내,발생현황,"[영광군청] 수도권,광주 등 전국에서 코로나19 확진자 다수발생. 타지역 방문 및 외부인 접촉을 자제하시고, 실내외에서 마스크를 반드시 착용 바랍니다. ",전라남도 영광군
56385,안내,행정안내,"[예산군청] 코로나19 확산 방지를 위해 9월 15일까지 예산군내 5일장은 전면 폐쇄합니다. 마스크 착용, 사회적 거리두기 등 방역수칙 준수를 당부드립니다. ",충청남도 예산군
56388,안내,개인방역수칙,[하동군청]벌초등 현지 모임 최소화 당부드리며 단체식사중 감염발생 가능성이 높으므로 벌초후 단체식사는 자제하여 가족의 안전을 지켜주세요. 마스크착용 필수입니다. ,경상남도 하동군
56390,안내,개인방역수칙,"[청주시청] 코로나19 예방을 위해 이번 추석에는 벌초 위탁, 귀성/역귀성 자제와 함께 마스크 쓰기, 손 씻기 등 방역수칙 준수 바랍니다. ",충청북도 청주시
56391,안내,개인방역수칙,"[서천군청] 벌초, 추석 명절 등을 위해 타 지역 거주 향우가 방문할 수 있으므로 각 업소에서는 방역수칙을 철저히 준수하며 코로나19 예방바랍니다. ",충청남도 서천군
56392,안내,개인방역수칙,"[임실군청] 올 추석 명절 대비 벌초는 가급적 대행서비스를 이용하시고, 불필요한 외출, 모임 자제 및 마스크 착용 등 방역수칙 준수 바랍니다. ",전라북도 임실군
56393,안내,개인방역수칙,"[김천시청] 코로나19 예방을 위하여 타지역 방문 최소화 및 외부인 접촉을 자제하시고, 마스크 착용 등 방역수칙을 준수하여 주시기 바랍니다. ",경상북도 김천시
56399,안내,개인방역수칙,[무안군청]코로나19확산방지를 위해▲가급적 벌초대행서비스이용▲벌초시 참석위원 최소화▲불필요한 외출자제▲고향 친지 방문자제▲외출 시 마스크 등 방역수칙 준수 ,전라남도 무안군
56400,안내,개인방역수칙,[고성군청]벌초등으로 고향찾는 방문객이 많을 것으로 예상됩니다. ▲단체식사 자제 ▲거리두기 ▲올바른 마스크 착용 등 코로나19 예방을 위한 방역수칙 준수바랍니다. ,경상남도 고성군
56402,안내,개인방역수칙,[장흥군청] 벌초로 고향찾는 방문객이 많을 것으로 예상됩니다. ▲단체식사 자제 ▲거리두기 ▲올바른 마스크 착용 등 코로나19 예방을 위한 방역수칙을 준수바랍니다 ,전라남도 장흥군
56403,안내,개인방역수칙,"[전남도청] 추석 ▲“벌초” 대행서비스 이용, 부득이한 경우 현지 만남 최소화 ▲음식점, 카페에서 거리두기, “마스크” 바로 쓰기 등 방역수칙 준수 바랍니다. ",전라남도 전체
56408,안내,개인방역수칙,"[광주광역시]코로나19 확산방지를 위해 올 추석 벌초는 대행서비스 활용, 고향과 친지방문 자제, 결혼·장례식은 마음으로 전하기 등 방역수칙을 철저히 준수바랍니다 ",광주광역시 전체
56410,안내,개인방역수칙,"[경상북도]코로나19 확산 예방을 위해 ▶벌초 대행서비스 이용, 부득이한 경우 현지 만남 최소화 ▶마스크 바로 쓰기 등 방역수칙 준수 바랍니다. ",경상북도 전체
56414,안내,개인방역수칙,"[안동시청]추석벌초는 대행서비스 이용, 주말 종교활동은 비대면으로, 불필요한 외출.모임 자제, 마스크 착용 등 “거리두기 실천” 이 코로나19 예방백신 입니다. ",경상북도 안동시
56416,안내,개인방역수칙,"[부안군청]종교시설은 대면예배 개최 자제하시고 각종 소모임 식사제공 금지, 마스크 착용, 거리두기 등 개인방역수칙 준수바랍니다. ",전라북도 부안군
56418,안내,행정안내,[기장군 3단계 준하는 사회적 거리두기 4원칙 안내] 1.외출시 마스크 착용 필수 2.필수적 사회경제 활동 외 모든 활동 자제 ,부산광역시 기장군
56421,안내,행정안내,[중대본] 거리두기 2단계 실천이 중요합니다. ▲음식점·카페 방문보다 포장·배달 활용 ▲불필요한 외출·모임은 연기나 취소 ▲마스크 반드시 착용 ,"강원도 전체,경기도 전체,경상남도 전체,경상북도 전체,광주광역시 전체,대구광역시 전체,대전광역시 전체,부산광역시 전체,서울특별시 전체,울산광역시 전체,인천광역시 전체,전라남도 전체,전라북도 전체,제주특별자치도 전체,충청남도 전체,충청북도 전체,세종특별자치시"
56435,안내,행정안내,"[천안시청]다단계, 방문판매를 통한 감염이 확산 중입니다. 판매행사 및 각종 설명회 참여금지 등 방역수칙준수를 당부드립니다. ",충청남도 천안시
56441,안내,개인방역수칙,"[청송군청] 추석벌초 시 지인, 친척 접촉자제하고 가급적 대행서비스 이용 / 종교활동 대면예배 자제, 마스크 착용 등 방역수칙 준수 바랍니다. ",경상북도 청송군
56446,안내,개인방역수칙,"[김제시청2] 종교시설은 대면예배 개최를 자제하시고 식사제공 금지,마스크착용,거리두기등 개인방역수칙 준수바랍니다 ",전라북도 김제시
56456,안내,개인방역수칙,"[보성군] 코로나19 예방을 위해 ▲벌초 대행서비스 적극 이용 ▲비대면 종교활동 ▲결혼·장례식은 마음으로 전하기, 언제 어디서나 “마스크 착용”은 필수입니다. ",전라남도 보성군
56459,안내,개인방역수칙,[구례군청] 코로나19 예방 내가 먼저! ▲벌초는 대행서비스 ▲고향 및 친지방문 자제▲만남은 영상통화 ▲불필요한 외출 자제 ▲마스크착용 등 방역수칙 준수바랍니다. ,전라남도 구례군
56462,안내,개인방역수칙,"[영광군청] 코로나19 예방을 위해 방문판매 관련 행사 및 각종 설명회 참석을 자제하시고, 추석 벌초는 가급적 대행서비스를 이용하시기 바랍니다. ",전라남도 영광군
56465,안내,개인방역수칙,"[울주군청] 코로나19 예방 및 확산방지를 위해 군민들께서는 불필요한 외출, 모임을 자제하여 주시고 반드시 마스크 착용, 거리두기 등 방역수칙 준수 바랍니다. ",울산광역시 울주군
56467,안내,행정안내,[해남군청] 전남 마스크 착용 의무화 시행.▲9.30까지 계도기간▲10.1부터 단속. 위반시 10만원이하 과태료부과. 마스크 바로쓰기 등 방역수칙 준수 바랍니다. ,전라남도 해남군
56470,안내,발생현황,"[대구광역시] 자가격리자 해제검사에서 확진자 지속발생! 자가격리자는 외출금지, 가족 등 타인과의 접촉금지 등 자가격리 수칙준수 의무를 철저히 지켜주시기 바랍니다. ",대구광역시 전체
56474,안내,발생현황,"[남원시]인근 함양에서 코로나19 확진자 발생하였으니 산내,운봉,인월,아영지역 주민들은 마스크쓰기,거리두기 등 방역수칙을 지키시고 함양방문을 자제하시기 바랍니다. ",전라북도 남원시
56482,안내,개인방역수칙,"[하동군청]코로나19예방을위해 주말타지역에서 방문한 지인,친척의 접촉을 삼가시고,타지역방문및 외출자제, 일상생활속 마스크착용, 비대면 종교활동 당부드립니다. ",경상남도 하동군
56487,안내,발생현황,"[대구광역시] 종교시설, 방문판매 설명회 등 집단감염 지속발생! 밀폐·밀접·밀집 장소 방문자제, 종교활동시 마스크착용, 정규예배 외 소모임·식사는 금지해 주세요. ",대구광역시 전체
56489,안내,행정안내,[고흥군청] 전남 마스크착용 의무화 ▲9.30까지 계도기간▲10.1부터 시행▲위반시 10만원이하 과태료 부과되오니 군민들께서는 마스크를 꼭 착용하시기 바랍니다. ,전라남도 고흥군
56490,안내,개인방역수칙,[고흥군청] 코로나19 예방을 위해 ▲벌초대행서비스를 활용 ▲지인 및 친안천 만남 자제▲외출시 마스크착용 필수▲식사자리에서 대화를 자제하여 주시기 바랍니다. ,전라남도 고흥군
56492,안내,개인방역수칙,"[익산시청]벌초는 가급적 대행 서비스 이용, 대면 예배, 외출, 모임 자제 마스크 착용 등 방역 수칙 준수 바랍니다. ",전라북도 익산시
56512,안내,개인방역수칙,"[곡성군청] 코로나19예방을위해 주말타지역에서 방문한 지인,친척의 접촉을 삼가시고,타지역방문및 외출자제, 일상생활속 마스크착용, 비대면 종교활동 당부드립니다 ",전라남도 곡성군
56534,안내,행정안내,[기장군 3단계 준하는 사회적 거리두기 4원칙 안내] 1.외출시 마스크 착용 필수 2.필수적 사회경제 활동 외 모든 활동 자제 ,부산광역시 기장군
56539,안내,개인방역수칙,"[남원시] 항상 마스크 착용, 외출 및 모임 자제, 타지역 방문 자제, 주말 비대면 예배 등 코로나19 방역은 자신부터! 사회적 거리두기에 적극 동참바랍니다. ",전라북도 남원시
