	MESSAGE	CATEGORY
1401	[곡성군청]8.9(일)16:50~17:16, 8.10(월)11:38~12:13고려조삼계탕상무점(치평동1262)방문자는보건의료원(360~7681)상담 바랍니다. 	0
10453	[중대본] 11.20.∼12.1. 서울 중랑구 겸재로 166, PC데이(PC방) 방문자는 가까운 보건소 선별진료소에서 검사받으시기 바랍니다(☏120, 1339). 	0
1742	[수원시청] 8.7.~8.13. 서울 성북구 사랑제일교회 방문자, 교인께서는 증상유무와 관계없이 가까운 보건소나 병원 선별진료소에서 진단검사를 받아주세요. 	0
7744	[강북구청]10.25.(일)14:30∼15:30 진국해장국(삼양로659, 소독완료)방문자는 강북보건소에서 검사(9시~18시)바랍니다. ☎901-7704, 7706 	0
16553	[서대문구청]코로나19. 610~611번째 확진자 발생. 역학조사중. 자세한 사항 구홈페이지, 블로그 공개 예정입니다. blog.naver.com/sdmstory 	2
8740	[동작구청]292~295번째 확진자(완치자 262명)발생,상세내용 홈페이지 및 블로그 등 확인해 주시기바랍니다. blog.naver.com/dongjaksaran 	2
1327	[파주시청2보]확진자가 다녀간 운정‘더스파’ 8월8일12:20~23시 방문자중 의심증상이 있는 여성분은 보건소에 꼭오셔서 진단검사받으세요.마스크착용은 예방입니다. 	0
6418	[정읍시청1]서울 등 접촉자의 코로나19 확진사례가 늘고 있습니다. 연휴기간 외지인 만남자제 부탁드리며 마스크 착용은 코로나19 예방의 최고 백신입니다. 	1
3666	[기장군청] 군민여러분들께서는 기장군 사회적거리두기 3단계에 준하는 방역수칙을 반드시 준수 바랍니다. 	1
11785	[광명시청] 207번(광명동), 208번(구로구), 타시확진자 3명 발생. 격리병원 이송예정, 주거지 방역예정, blog.naver.com/gmcityhall 	2
11419	[김포시청] 275번~277번 확진자 3명(운양동, 고촌읍, 풍무동) 12월 9일 발생/ 세부사항은 김포시 블로그 참조 바랍니다. vo.la/dtwTM 	2
5101	[광주광역시]코로나19 확산방지를 위해 올 추석 벌초는 대행서비스 활용, 고향과 친지방문 자제, 결혼·장례식은 마음으로 전하기 등 방역수칙을 철저히 준수바랍니다 	1
9225	[노원구청] 11.22(일) 확진자 5명(월계2동 2명, 월계3, 공릉2, 중계1동) 발생(399~403번). 동선 역학조사 후 홈페이지, 블로그에 공개하겠습니다 	2
22692	[금천구청]487번째 확진자 발생, 거리두기 2단계 유지(~4.11), 만75세 이상 예방접종 신청(~4.6), 카카오톡채널 pf.kakao.com/_hUpLxb 	2
16605	[고령군청]고령군22-23번 코로나 확진자발생. 관내 이동동선 및 접촉자 역학조사중입니다. 불필요한 외출자제 및 개인방역수칙 준수를 바랍니다. 	2
15757	[파주시청]코로나19확진자 1명 발생(558번-지인감염1명), 마스크착용 등 방역수칙을 준수하여 주시기 바랍니다. 홈페이지 및 블로그 vo.la/sStRC 참조 	2
7329	[강릉시청]강릉16번 확진자가 방문했던 교동소재 OO호프집 관련하여 자가격리중이던 직원 1명 재검에서 확진판정. 세부역학조사후 홈페이지 공지 예정입니다. 	2
14137	[경상북도청]연말연시 코로나19 예방을 위해 ▲종교활동 비대면 실시(모임,식사 금지) ▲친·인척간 왕래 자제▲마스크 착용 등 개인방역수칙을 지켜 주시기 바랍니다. 	1
12347	[부산남구청] 12/15(화) 남구 코로나19 확진자 4명 발생. 마스크착용 및 모임·여행·외출자제 등 방역수칙 준수하여 우리 모두의 건강을 지켜주시기 바랍니다. 	2
22111	[무주군청] 무주군 7번 확진자 발생▲전북 1322(전주)번 확진자와 접촉▲역학 조사중으로 추후 정보공개▲사적모임 및 이동자제 등 방역수칙 준수바랍니다. 	2
17190	[동작구청] 971번째 확진자(1명)발생(완치자 764명), 홈페이지 및 블로그 등 확인해 주시기 바랍니다. blog.naver.com/dongjaksaran 	2
21821	[구리시청] 구리시 확진자 3명(자가격리중 확진 1명) 발생. 방역소독 및 역학조사중입니다. 마스크 착용등 방역수칙 준수 eguri.kr/222277450961 	2
2988	[기장군청] 기장군 3단계 준하는 사회적 거리두기 4원칙. 1.외출시 마스크 착용 필수. 2.필수적 사회경제 활동 외 모든 활동 자제.. 	1
3424	[마포구청] 112~125번 확진자 발생. 역학조사 진행중이며 이동 동선은 추후 홈페이지 및 블로그 참고바랍니다. blog.naver.com/prmapo77 	2
16309	[해남군청]코로나19 예방을 위해▶아프면 검사받고 집에 머물며 타인과 접촉 최소화▶최소 1일 3회 이상 환기▶마스크 착용과 거리두기 등 방역수칙을 준수 바랍니다. 	1
7233	[경상북도청] 가을행락철 지역 감염 차단을 위해 ▲다중이용시설 방문시 마스크 착용 ▲휴게소·밀폐장소 방문 자제 ▲사람간 거리두기 등 방역수칙 준수바랍니다 	1
5421	[보령시청]② 9.10.~9.11. 07:25~07:45 900번 버스이용자 중 유증상자는 보건소 선별진료소(930-0928~9) 사전연락 후 방문하시기 바랍니다 	0
4591	[당진시청②]단, 종교시설 온라인 예배 시 영상촬영을 위한 필수인력은 최대 20명 이내(방역수칙 준수철저)로 가능합니다. 	1
3566	[도봉구청] 8.28.(금) 이마트 창동점 직원(타구 확진자) 발생, 영업장 폐쇄 및 방역소독완료. 역학조사결과 이동동선 및 조치사항 홈페이지 공개 예정입니다. 	2
440	[익산시청] 익산시4번째 확진자 관련 접촉자 전원음성으로 상황종료. 코로나19가 확산중인 타지역 방문을 자제하여 주시고 마스크를 꼭 착용하여 주시기 바랍니다. 	1
12222	[고흥군청]전국적으로코로나19확진자가확산추세입니다.전파차단을 위해 12.14~'21.1.10까지보건소선별진료소를 22시까지연장운영하니의심증상시 검사받으시기바랍니다 	0
18617	[구로구청]코로나19 확진자 3명 발생(824~826번), 역학조사후 동선공개, 구청 블로그(홈페이지) 참고바랍니다 blog.naver.com/digital9ro 	2
3094	[강동구청]8.25.(화) 10시 기준 코로나19 확진자 10명 추가발생. 역학조사 진행 중 자세한 사항은 홈페이지(gd.go.kr) 공개 예정입니다. 	2
14582	[계양구청]계양구 277, 278번 코로나19 확진환자 2명 발생.(자가격리중 확진). 역학조사 완료 및 방역 중. blog.naver.com/gyeyang_gu 	2
1241	[김포시청] 8월 9일 50번째 확진자 발생(자가격리중)/ 해외입국 40대 외국인/ 대곶면 거주/역학조사중/ 긴급방역 및 병원이송 예정/ 031-5186-4051 	2
16678	[대전광역시] 3명 추가 확진. 946번(중구), 947~948번(대덕구) 기 확진자 관련으로 방문장소는 홈페이지에 공개예정입니다. 	2
19771	[남동구청] 코로나19 확진자 4명 발생(확진자접촉자1명, 자가격리자1명, 감염경로확인중2명) 자택 및 인근지역 방역소독 예정. reurl.kr/DAF9C1CLQ 	2
22531	[김포시청] 김포시 998번 확진자 1명, 3월 25일 발생/ 세부사항은 김포시 블로그 참조 바랍니다. vo.la/PIPG3 	2
2137	[파주시청3보]광화문집회(8.8/8.15)참석자(단순방문포함), 8.7이후 서울 사랑제일교회 관련 업무·모임·행사 참석자는 8월30일까지 보건소 방문 검사바랍니다 	0
5882	[강진군청] 코로나19 예방을 위해 고향방문 및 외출·모임·여행 자제, 안부는 영상통화, 집에서 건강한 추석 보내기에 동참바랍니다. 	1
1040	[고양시청]코로나19 확진자 1명 발생(주교동 거주) 방역소독완료, 격리병상 입원 [홈페이지][카카오톡 고양시 채널]참조 https://bit.ly/2JnGBpY 	2
8194	[양주시청]양주시 86번 확진자 발생(옥정동/접촉자/자가격리중 확진). 이동동선 세부사항은 역학조사후 블로그 https://c11.kr/j7ue 공개예정 	2
22208	[부산시]3.19.(금) 새벽1시경 당감사거리~쇠미로129번길 1만원 현금결제(500원 잔돈 안받은 승객) 택시기사님 동래구보건소에 상담바랍니다. 	0
12190	[천안시청] 확진자 1명 추가 발생[①자발적검사, 쌍용2동거주]역학조사 등 관련조치 진행중. 외출·모임자제, 손씻기·마스크착용 등 방역수칙을 준수바랍니다. 	2
2309	[광양시청] 순천확진자 관련, 옥룡계곡 17일 자차로 이동, 사람이 없는 곳을 이용했습니다. 18일 순천플러스내과 방문자는 보건소(797-4010) 상담바랍니다. 	0
12176	[김해시청]12월8일~12월9일 울트라PC방(기분존3층-진영읍 김해대로361번길 3, 3층/소독완료) 방문자는 가까운 선별진료소에서 꼭 검사 받으시기 바랍니다 	0
4138	[청주시청] 마스크가 최고의 백신입니다. 올바른 마스크 착용, 손씻기, 거리두기, 모임·외출 자제 등 수칙 준수 바랍니다. 	1
17419	[강동구청]1. 23.(토) 18시 기준 확진자 1명 발생 및 역학조사 결과 안내, 세부 내용은 홈페이지(c19.gd.go.kr) 참고해 주시기 바랍니다. 	2
22049	[거제시청] 코로나19 확진자 10명 발생(거제348~357번)/역학조사 및 이동동선 파악중/코로나19 의심증상이 있으신 분은 선별진료소에서 검사바랍니다. 	2
7925	[구로구청]코로나19 확진자 3명 발생(206~208번), 역학조사후 동선공개,구청블로그(홈페이지) 참고바랍니다. blog.naver.com/digital9ro 	2
18881	[노원구청] 2.9(화) 오전 확진자 4명발생(1100~1103). 역학조사후 https://www.nowon.kr/corona19/index.do 공개하겠습니다 	2
21367	[하남시청] 최근 운동시설, 종교시설, 학교 등에서 감염이 지속되고 있습니다. ▲마스크 착용 ▲식사 중 대화자제 ▲주기적 환기·소독 등 방역수칙을 준수바랍니다. 	1
12839	[강진군청]마스크 쓰기를 실내.외에서 생활화.코로나 예방을 위해서는 마스크 착용이가장효과적,식당에서 식사중에는 말을 하지말고,마친후 마스크 착용하고 대화바랍니다. 	1
17045	[거제시청]188번~189번,190번(해외입국)확진자발생/접촉자 역학조사중,코로나19 전담병원이송 및 방역조치완료/5명 이상 사적모임자제 및 마스크 착용바랍니다. 	2
14973	[세종시청] 확진자 2명 추가발생. 152~3(가족, 50대, 10대, 감염경로 조사중) 역학조사 후 시 홈페이지, 네이버 포스트에 공개예정입니다. 	2
19230	[구로구청]코로나19 확진자 15명발생(882~896번), 역학조사후 동선공개, 구청블로그(홈페이지) 참고바랍니다 blog.naver.com/digital9ro 	2
8539	[노원구청] 11.15(일)확진자11명(월1 월2 월3 공1 상1 각1명,중본2명,공2동4명)발생(358~368번). 동선역학조사후 홈페이지,블로그 공개하겠습니다 	2
163	[강진군청] 광주북구 소재 일곡중앙교회 6. 27.~28. 방문자와 금양빌딩 6.20.~7.2. 방문자는 강진군보건소 선별진료소에 신고 검사 받으시기 바랍니다. 	0
7347	[관악구청] 코로나 확진자 8명 추가 발생 및 우리구 확진자 역학조사 결과 공개 자세한 내용은 블로그 참고 바랍니다. blog.naver.com/gwanak_gu 	2
15282	[북구청] 1.4(월) 북구 확진자 1명 발생(강릉 115의 접촉자, 자가격리중 확진). 5인 이상 사적 모임 금지 등 방역수칙 준수 바랍니다. 	2
7318	[광양시청] 해외입국자 자가격리 중 확진 발생. 이동동선 없음. 자가격리 장소 등 방역조치 완료하였습니다. 	2
9848	[부산시]11.27[금] 11시 기준 부산 코로나 신규 확진자 26명[연제3,부산진6,해운대2,중구1,수영4,남구2,사상1,금정5,해외입국1,타시도1]입니다. 	2
14606	[남해군청] 도내 인근 시군에서 확진자 접촉에 의한 감염 지속 ▶일상생활 중 마스크 쓰기, 거리두기, 손씻기 등 개인방역 수칙을 반드시 지켜주시기 바랍니다. 	1
383	[대전광역시] 2명 추가 확진. 145번(중구 문화동, 60대), 146번(유성구 교촌동, 40대) 동선은 파악 후 홈페이지에 공개예정입니다. 	2
11016	[청양군청] 마스크착용 및 사회적 거리두기 등 방역수칙을 준수하시기 바라며, 발열 등 증상 발현 시 신속하게 검사하시기 바랍니다. 	1
1197	[광주시청] 타 지역 확진자(남/30대/태전동 거주)발생, 격리병원 이송 및 소독실시. 추후 확인사항은 역학조사 후 SNS 및 홈페이지 공개예정입니다. 	2
19296	[부여군청]남은 연휴기간 마스크 착용, 거리두기 등 방역수칙을 반드시 지켜주시고 발열·인후통 등 코로나19 의심증상시 신속하게 검사받으시기 바랍니다. 	1
11610	[동구청] 12. 10. 기준 동구 확진자 3명 추가 발생(1명 타시도 거주자). 코로나19 확산 추세이므로 모임 자제 등 조심 또 조심 바랍니다. 	2
5336	[경남도청] 9.10.~9.12. 김해 안동 푸르지오 모델하우스 야외부스(가가부동산) 방문자는 보건소에 코로나19 상담 받으시기 바랍니다. 	0
18179	[서대문구청]코로나19. 657번째 확진자 발생. 역학조사중. 자세한 사항 구홈페이지, 블로그 공개 예정입니다. blog.naver.com/sdmstory 	2
15244	[거제시청] 173번(171번 확진자의 배우자), 174번(170번 확진자의 자녀) 확진자 발생 / 접촉자 및 이동동선 노출자 파악 중 	2
22409	[서구청]3.24(수)서구 확진자 3명 발생. 역학조사 진행중. 연일 확진자가 발생하므로 사랑하는 가족을 위해 외출자제 및 개인방역에 각별히 주의바랍니다. 	2
7137	[창원시청] 금일 확진자 관련 공개된 동선은 모두 방역완료 하였습니다. 개인방역수칙을 준수해주시기 바랍니다. 	1
7407	[당진시청]코로나19 당진15번 확진자 발생. 10월 17일 해외입국 내국인으로 정밀역학조사 중. 자세한 사항은 다시 알려드리겠습니다. 	2
19038	[서대문구청]코로나19. 697~700번째 확진자 발생. 역학조사중. 자세한 사항 구홈페이지, 블로그 공개 예정입니다. blog.naver.com/sdmstory 	2
13792	[남동구청]코로나19확진자 5명 발생(확진자접촉2명,자가격리중1명,유증상2명) 증상발현자는 거주지 보건소에서 코로나 검사바람. reurl.kr/4C8EB9F6MS 	2
292	[광양시청] 7.6.(월) 전라남도 사회적거리두기 2단계격상으로 외출, 모임과 다중이용시설 이용을 제한하오니 방역수칙을 반드시 준수하여 주시기 바랍니다. 	1
7112	[동두천시] 최근 동두천시 코로나19 다수발생으로 외출·모임 등 자제, 특히 식당·당구장 등 방문시 방역수칙(마스크 착용 등)을 철저히 지켜주시기 바랍니다. 	1
